iq,rotor
0.020084,14.328341
0.020125,14.343103
0.017897,14.356527
0.014057,14.363237
0.014817,14.365923
0.027372,14.379345
0.03723,14.388741
0.045449,14.402163
0.048872,14.4129
0.049447,14.424309
0.051627,14.43035
0.061474,14.441759
0.065203,14.450482
0.075136,14.461221
0.085359,14.473972
0.08953,14.486053
0.088279,14.494776
0.089225,14.505514
0.088671,14.513568
0.096702,14.52699
0.100514,14.533702
0.109054,14.551822
0.105155,14.563231
0.093039,14.570612
0.086322,14.590075
0.076573,14.596115
0.072599,14.60484
0.075071,14.612893
0.091747,14.624302
0.104066,14.638395
0.106489,14.657187
0.091898,14.669939
0.072562,14.68269
0.059434,14.6894
0.055288,14.698796
0.058686,14.705507
0.071905,14.720942
0.082585,14.733695
0.084267,14.751815
0.071691,14.763224
0.061417,14.773961
0.056937,14.781343
0.061608,14.794766
0.064228,14.812215
0.055617,14.827651
0.047193,14.835703
0.043475,14.849127
0.045802,14.852481
0.059651,14.863892
0.075985,14.871944
0.090822,14.882011
0.104768,14.890064
0.12609,14.906171
0.127336,14.913554
0.125663,14.926305
0.123096,14.932344
0.130749,14.946439
0.13991,14.951137
0.154713,14.961874
0.171993,14.974625
0.17816,14.979323
0.188346,14.988719
0.202562,14.996772
0.213249,15.004826
0.228058,15.006839
0.259967,15.016906
0.29392,15.020933
0.32315,15.028986
0.34386,15.03704
0.347583,15.050461
0.337417,15.056501
0.320095,15.071266
0.294759,15.080662
0.263479,15.086031
0.247429,15.089386
0.268694,15.090728
0.318251,15.102139
0.357239,15.108849
0.377712,15.119587
0.380486,15.128981
0.365027,15.139048
0.336715,15.141063
0.322446,15.155826
0.312568,15.16992
0.295326,15.178645
0.275687,15.184685
0.270295,15.194079
0.266292,15.206832
0.260293,15.217569
0.247749,15.226966
0.238561,15.233677
0.236749,15.238375
0.257016,15.237703
0.306909,15.244414
0.364785,15.251796
0.404973,15.257835
0.424341,15.27193
0.414872,15.279312
0.391788,15.286022
0.374948,15.294077
0.367208,15.304814
0.353956,15.316223
0.33297,15.32629
0.313823,15.333001
0.30446,15.340383
0.313993,15.347766
0.327406,15.354477
0.346595,15.359175
0.36911,15.368571
0.390982,15.377295
0.39872,15.38602
0.38956,15.395416
0.379528,15.40414
0.364402,15.420918
0.337477,15.425615
0.311634,15.424944
0.318306,15.437695
0.343171,15.44642
0.364489,15.450447
0.378364,15.455145
0.395691,15.463869
0.413826,15.476621
0.404898,15.487359
0.383249,15.502122
0.349416,15.508162
0.311309,15.516216
0.304178,15.526283
0.306474,15.537022
0.297136,15.551786
0.27346,15.565879
0.234588,15.57259
0.209185,15.578629
0.214492,15.589367
0.236376,15.598763
0.252306,15.608159
0.266094,15.621581
0.262738,15.632992
0.242244,15.639702
0.234574,15.646413
0.239484,15.660507
0.242336,15.671916
0.232143,15.678627
0.235058,15.693392
0.229814,15.705471
0.211034,15.718222
0.187812,15.725605
0.17977,15.746408
0.163972,15.759831
0.137468,15.775268
0.115909,15.786005
0.102187,15.801441
0.092453,15.808823
0.093727,15.816205
0.106831,15.830299
0.119462,15.849762
0.113171,15.856473
0.102917,15.865868
0.103723,15.875263
0.118736,15.893385
0.124652,15.907476
0.11919,15.916203
0.11223,15.92694
0.112884,15.930965
0.134594,15.937007
0.165722,15.952441
0.188711,15.960495
0.204699,15.977273
0.193695,15.994051
0.162544,16.000761
0.145472,16.016869
0.132254,16.032976
0.112632,16.042372
0.103239,16.052439
0.104041,16.065861
0.100047,16.074585
0.101956,16.083311
0.110803,16.097403
0.120719,16.104115
0.127367,16.112839
0.144767,16.123577
0.148567,16.134315
0.155755,16.147064
0.154435,16.161831
0.146371,16.175924
0.131644,16.189346
0.115479,16.198742
0.102149,16.206795
0.104273,16.218204
0.10261,16.233639
0.09687,16.243034
0.09462,16.259142
0.087228,16.271221
0.081383,16.27659
0.086095,16.293369
0.086378,16.302094
0.092895,16.312832
0.09714,16.328268
0.087339,16.341019
0.078334,16.357124
0.064869,16.37122
0.055071,16.39068
0.043415,16.408802
0.029667,16.417526
0.031264,16.432291
0.022136,16.443699
0.022383,16.45645
0.024442,16.472557
0.021979,16.483295
0.01697,16.492691
0.01875,16.503429
0.019512,16.516851
0.020293,16.5343
0.016226,16.549065
0.01317,16.554434
0.017587,16.563158
0.023356,16.581949
0.021122,16.598728
0.020204,16.614164
0.016518,16.631613
0.010515,16.642349
0.007572,16.657785
0.000279,16.676577
-0.009316,16.691341
-0.015279,16.705435
-0.022231,16.7202
-0.025432,16.734293
-0.02751,16.753084
-0.037123,16.766506
-0.042979,16.785969
-0.062822,16.806774
-0.087107,16.821539
-0.102408,16.83563
-0.108031,16.850395
-0.112597,16.862476
-0.109785,16.88261
-0.112025,16.898716
-0.11529,16.914152
-0.120577,16.930929
-0.124358,16.945694
-0.132396,16.955761
-0.129136,16.973211
-0.117955,16.983948
-0.106595,17.002739
-0.111659,17.012806
-0.106186,17.028242
-0.108201,17.045691
-0.117642,17.059114
-0.11939,17.072535
-0.113091,17.085287
-0.106312,17.098038
-0.097103,17.114145
-0.101018,17.129581
-0.106035,17.141661
-0.106478,17.151728
-0.102995,17.163136
-0.0885,17.173203
-0.076699,17.185955
-0.070963,17.199377
-0.062249,17.206089
-0.053187,17.219509
-0.044975,17.230919
-0.037511,17.243
-0.032041,17.258434
-0.031232,17.272528
-0.037497,17.284607
-0.040575,17.29669
-0.041454,17.306084
-0.036258,17.324205
-0.039903,17.330915
-0.032216,17.344337
-0.025657,17.355745
-0.021573,17.3638
-0.01869,17.379236
-0.016499,17.389303
-0.014031,17.400711
-0.011818,17.405411
-0.005229,17.419502
-0.000921,17.434267
0.000508,17.446346
0.001642,17.459099
-0.000595,17.473192
0.000672,17.480574
0.003497,17.4893
0.004986,17.498024
0.011664,17.506077
0.018726,17.512787
0.030579,17.521513
0.043883,17.527552
0.05928,17.542316
0.068284,17.555069
0.065966,17.559767
0.073611,17.56782
0.089301,17.575203
0.105314,17.590637
0.106456,17.605404
0.098474,17.609428
0.098479,17.618153
0.110069,17.626205
0.12948,17.639629
0.1394,17.648354
0.141041,17.651709
0.156485,17.660435
0.17457,17.667816
0.198887,17.677883
0.218803,17.68795
0.230589,17.696003
0.227198,17.70607
0.220833,17.71278
0.222225,17.720835
0.223469,17.725533
0.244574,17.733585
0.266569,17.747679
0.273161,17.753048
0.272194,17.761772
0.267347,17.772511
0.259624,17.781235
0.251597,17.794657
0.23878,17.807409
0.21659,17.817476
0.191764,17.826199
0.175579,17.842978
0.164362,17.853045
0.150389,17.859755
0.148682,17.865795
0.167256,17.875862
0.193918,17.882574
0.226999,17.892641
0.245677,17.902706
0.251794,17.906733
0.262825,17.9168
0.277061,17.924852
0.296285,17.936264
0.298772,17.943645
0.291954,17.945658
0.305304,17.955725
0.319995,17.972502
0.308515,17.980556
0.288528,17.988609
0.272341,17.99465
0.273191,17.998005
0.299461,18.006058
0.333892,18.017467
0.352092,18.022837
0.357813,18.037601
0.345978,18.044313
0.325665,18.051023
0.317614,18.059076
0.317659,18.067802
0.325387,18.073841
0.330603,18.081894
0.336394,18.09129
0.336617,18.095989
0.346254,18.104042
0.362496,18.112095
0.363504,18.122162
0.352428,18.131557
0.337749,18.142967
0.319497,18.145651
0.319201,18.151691
0.328957,18.167126
0.326126,18.175852
0.312124,18.187931
0.286772,18.201355
0.257926,18.208736
0.235957,18.217461
0.231136,18.226185
0.233245,18.239609
0.223353,18.248331
0.22019,18.263096
0.207573,18.267796
0.201397,18.285244
0.187728,18.292625
0.176544,18.306719
0.165648,18.318129
0.15629,18.328865
0.145121,18.344973
0.130974,18.359066
0.11474,18.377186
0.095548,18.394634
0.075991,18.406715
0.06495,18.416111
0.05987,18.426178
0.063543,18.433559
0.073555,18.446312
0.085491,18.453022
0.103496,18.463089
0.117733,18.479197
0.119785,18.490604
0.117385,18.496645
0.121761,18.505371
0.12993,18.518791
0.139804,18.527517
0.146421,18.538254
0.156291,18.556374
0.143814,18.568455
0.123292,18.580534
0.111246,18.58456
0.117451,18.59597
0.138607,18.610735
0.139328,18.6255
0.125875,18.636238
0.120617,18.640936
0.126518,18.65033
0.144141,18.661068
0.161461,18.671135
0.173604,18.681873
0.184309,18.688583
0.192384,18.699322
0.200052,18.709389
0.203234,18.718113
0.206078,18.732206
0.201928,18.736904
0.207356,18.748314
0.216161,18.760395
0.209504,18.768448
0.211947,18.779184
0.202217,18.790594
0.198571,18.802673
0.183246,18.815426
0.1714,18.826164
0.158607,18.844284
0.134897,18.85368
0.126217,18.864418
0.11891,18.875826
0.115227,18.891933
0.108221,18.897301
0.108585,18.905354
0.121613,18.912067
0.152079,18.916765
0.193778,18.92683
0.232576,18.934214
0.25021,18.941595
0.259882,18.953674
0.258686,18.963741
0.24939,18.973137
0.241901,18.983204
0.237839,18.993942
0.235468,18.999983
0.239085,19.010721
0.242648,19.026157
0.234168,19.030182
0.225587,19.038237
0.232665,19.047632
0.240152,19.056356
0.253646,19.062395
0.266607,19.07649
0.27688,19.086557
0.270737,19.099977
0.242388,19.110044
0.222339,19.117428
0.222048,19.126823
0.221527,19.138231
0.221258,19.146286
0.229108,19.158365
0.223831,19.169104
0.22058,19.171789
0.21923,19.181854
0.23015,19.188566
0.253245,19.200645
0.266446,19.212727
0.266397,19.216082
0.266747,19.22682
0.265058,19.238899
0.257983,19.255007
0.230411,19.271114
0.198336,19.282522
0.163879,19.296616
0.138835,19.308025
0.129218,19.322117
0.119348,19.327486
0.118288,19.34091
0.120536,19.353661
0.121047,19.363728
0.117842,19.381176
0.105869,19.393929
0.088424,19.407351
0.078544,19.420101
0.074798,19.434195
0.065742,19.448959
0.055069,19.467079
0.044146,19.481174
0.036567,19.498623
0.032733,19.50869
0.026789,19.518757
0.025658,19.538889
0.02158,19.55097
0.022016,19.56909
0.020749,19.577143
0.018302,19.590565
0.019448,19.60466
0.019078,19.619423
0.020058,19.6362
0.013749,19.650295
0.013091,19.663715
0.016945,19.673113
0.017665,19.685192
0.012352,19.700628
0.012574,19.710024
0.019038,19.721432
0.025969,19.732841
0.030722,19.740896
0.036151,19.754318
0.044925,19.769753
0.043375,19.77915
0.038748,19.793242
0.03281,19.805994
0.026932,19.820087
0.025984,19.831495
0.026909,19.848272
0.022899,19.863037
0.020797,19.877132
0.017029,19.892569
0.012376,19.907331
0.006427,19.916058
0.009572,19.930151
0.012633,19.944242
0.004859,19.961693
-0.004338,19.977127
-0.009988,19.990551
-0.015975,20.004642
-0.02568,20.015381
-0.021544,20.028805
-0.022598,20.046925
-0.029122,20.061689
-0.039168,20.075781
-0.038193,20.090546
-0.041706,20.109339
-0.053226,20.119406
-0.060489,20.132156
-0.059209,20.144236
-0.054942,20.158331
-0.05504,20.179134
-0.064152,20.189201
-0.072667,20.207321
-0.087535,20.21806
-0.088846,20.236179
-0.094471,20.252285
-0.102373,20.267052
-0.110788,20.271076
-0.104931,20.290539
-0.102741,20.305305
-0.106683,20.323423
-0.120087,20.340874
-0.136903,20.35161
-0.144212,20.36302
-0.142499,20.381142
-0.139979,20.395906
-0.148333,20.408657
-0.152935,20.420065
-0.142865,20.432816
-0.132812,20.446911
-0.115666,20.468386
-0.13108,20.48315
-0.147898,20.49456
-0.157008,20.51335
-0.161579,20.526102
-0.165602,20.544222
-0.17068,20.554289
-0.166062,20.570396
-0.159267,20.584488
-0.153212,20.601938
-0.155835,20.616701
-0.158174,20.626099
-0.147556,20.637506
-0.129121,20.642204
-0.102603,20.654285
-0.083314,20.66905
-0.069009,20.67576
-0.058039,20.685827
-0.041625,20.697235
-0.030749,20.708645
-0.024909,20.71804
-0.015162,20.730791
-0.007569,20.736832
0.003333,20.738174
0.022456,20.746227
0.040364,20.752268
0.060002,20.75898
0.086972,20.762335
0.124394,20.772402
0.155009,20.779783
0.178881,20.786495
0.195485,20.797234
0.205095,20.805286
0.209319,20.805958
0.227837,20.816025
0.244812,20.827433
0.248658,20.831459
0.257267,20.839512
0.27002,20.84354
0.290528,20.846895
0.322821,20.852264
0.359881,20.858305
0.394378,20.868372
0.403597,20.879108
0.381132,20.88582
0.352741,20.897228
0.324445,20.901257
0.312162,20.909309
0.315095,20.916021
0.325458,20.921391
0.347206,20.932798
0.352013,20.93951
0.348643,20.950247
0.335056,20.955616
0.327497,20.958971
0.340517,20.963669
0.362526,20.97575
0.383419,20.985146
0.379041,20.992529
0.363498,21.001251
0.350268,21.007963
0.345758,21.014675
0.352161,21.026083
0.349214,21.03615
0.32995,21.042191
0.31746,21.049572
0.313968,21.059639
0.321186,21.065008
0.328333,21.075075
0.334009,21.083128
0.324733,21.097893
0.302388,21.105274
0.282975,21.113329
0.279246,21.120039
0.286772,21.127422
0.302326,21.138161
0.312179,21.148899
0.308348,21.157621
0.303598,21.165005
0.30155,21.170372
0.313658,21.175741
0.341009,21.185139
0.358541,21.19252
0.361507,21.202587
0.357882,21.208628
0.360024,21.216681
0.365306,21.225407
0.364712,21.230103
0.369844,21.236143
0.379532,21.245539
0.394428,21.256275
0.389264,21.259632
0.39056,21.267014
0.394208,21.279095
0.387067,21.287148
0.375268,21.291845
0.368802,21.303255
0.366207,21.312651
0.354463,21.321375
0.334646,21.333456
0.311505,21.34285
0.293691,21.350233
0.288748,21.358286
0.29557,21.364326
0.30985,21.365669
0.340747,21.37842
0.359781,21.387144
0.363595,21.398554
0.355631,21.405264
0.342883,21.422043
0.312816,21.426741
0.292909,21.435463
0.284063,21.44553
0.276022,21.460966
0.259715,21.468349
0.242815,21.477074
0.237864,21.487812
0.234542,21.500563
0.225854,21.507946
0.230032,21.509958
0.259706,21.523382
0.286098,21.534119
0.295573,21.5415
0.293967,21.551567
0.287172,21.563648
0.277713,21.57103
0.268174,21.584454
0.252772,21.591835
0.244528,21.598545
0.255545,21.6066
0.280775,21.612638
0.309013,21.618008
0.337789,21.634115
0.337929,21.646866
0.322114,21.662302
0.280843,21.672369
0.241697,21.678408
0.227732,21.692503
0.216506,21.697201
0.221774,21.706594
0.242446,21.715321
0.262439,21.732769
0.252257,21.738808
0.243412,21.750217
0.242046,21.758942
0.244129,21.766325
0.247806,21.779076
0.252784,21.793169
0.245002,21.80525
0.233662,21.818001
0.205558,21.828068
0.186636,21.838806
0.174881,21.846859
0.182195,21.858267
0.188349,21.867664
0.192839,21.877731
0.195893,21.889139
0.197294,21.899878
0.197392,21.917997
0.178019,21.928064
0.157465,21.938801
0.14239,21.952896
0.132304,21.964975
0.119446,21.979069
0.109612,21.992491
0.093393,22.00927
0.076319,22.022692
0.059499,22.034771
0.054809,22.048193
0.052323,22.06967
0.042555,22.088461
0.031022,22.102554
0.024034,22.116648
0.020975,22.132755
0.015259,22.14752
0.012336,22.162956
0.009456,22.173023
0.008555,22.188457
0.004401,22.206577
0.000933,22.221342
0.001033,22.234764
-0.003582,22.249529
-0.004567,22.26228
-0.004599,22.273689
-0.004426,22.291809
-0.007067,22.301205
-0.001178,22.318653
-0.006403,22.332748
-0.008776,22.352211
-0.012331,22.367645
-0.021627,22.379055
-0.023801,22.388451
-0.023618,22.401201
-0.02561,22.410597
-0.018376,22.426702
-0.016014,22.437441
-0.008511,22.451534
-0.008649,22.462273
-0.005982,22.473011
-0.001257,22.483749
0.002345,22.495157
0.003381,22.513277
0.00414,22.52603
0.003872,22.540123
0.001585,22.553545
0.002834,22.564283
0.001308,22.578375
-0.001383,22.585089
0.002671,22.59247
0.008249,22.605221
0.012906,22.624012
0.014421,22.633408
0.016791,22.64683
0.019898,22.656897
0.020962,22.666294
0.020373,22.671661
0.027466,22.6824
0.032313,22.69381
0.035824,22.710587
0.034807,22.717968
0.042277,22.730719
0.041201,22.736761
0.05361,22.744143
0.061346,22.757565
0.069739,22.769646
0.068512,22.779039
0.06654,22.791121
0.070662,22.797832
0.079202,22.807228
0.08877,22.82132
0.090997,22.82736
0.096548,22.833401
0.120902,22.839441
0.148291,22.856218
0.155617,22.867628
0.151134,22.877022
0.14626,22.889774
0.136868,22.899841
0.131665,22.909908
0.129762,22.919973
0.134806,22.926685
0.147623,22.94145
0.143224,22.951517
0.135887,22.965611
0.128325,22.97702
0.113093,22.989771
0.103467,23.005207
0.090528,23.019972
0.079586,23.03742
0.064935,23.045475
0.055172,23.056211
0.049433,23.070976
0.045935,23.089767
0.035156,23.099834
0.030541,23.107216
0.029422,23.119295
0.032418,23.130033
0.040314,23.148827
0.03507,23.165604
0.025543,23.18775
0.019614,23.203857
0.009066,23.220634
-0.001931,23.231373
-0.002353,23.24144
-0.0042,23.257547
-0.00189,23.268955
0.000439,23.287075
-0.005799,23.301168
-0.010002,23.317947
-0.017915,23.332039
-0.022272,23.345463
-0.02367,23.36224
-0.032194,23.375662
-0.034456,23.391098
-0.042115,23.403851
-0.038444,23.410561
-0.027605,23.42197
-0.0248,23.436735
-0.01797,23.453512
-0.019803,23.467606
-0.023849,23.48237
-0.031072,23.497807
-0.043678,23.507874
-0.042511,23.521965
-0.042693,23.529348
-0.035787,23.543442
-0.030941,23.562233
-0.036283,23.573643
-0.039966,23.586393
-0.045484,23.600487
-0.050686,23.613237
-0.053076,23.62599
-0.052073,23.637398
-0.049527,23.65082
-0.047952,23.667599
-0.048631,23.675652
-0.044259,23.691088
-0.046811,23.709208
-0.055573,23.721287
-0.059456,23.736723
-0.066731,23.747461
-0.066116,23.755516
-0.057547,23.770279
-0.052937,23.781687
-0.047697,23.790413
-0.041799,23.797123
-0.029644,23.815245
-0.028499,23.837391
-0.040903,23.846115
-0.042003,23.858868
-0.043619,23.866249
-0.035136,23.877657
-0.028415,23.889067
-0.024698,23.90316
-0.022882,23.913898
-0.020429,23.928663
-0.019358,23.943426
-0.025015,23.951481
-0.022237,23.958191
-0.015371,23.967588
-0.008214,23.98101
-0.0039,23.990406
0.000493,23.999802
0.005742,24.009195
0.010155,24.024632
0.010141,24.04141
0.004149,24.058187
-0.002808,24.070269
-0.010422,24.082348
-0.011559,24.092415
-0.010653,24.103825
-0.006723,24.118589
-0.009001,24.130669
-0.011423,24.140064
-0.006409,24.152145
-0.003411,24.166237
-0.000962,24.182344
-0.001213,24.190399
-0.000852,24.199121
0.001782,24.209188
0.006327,24.220598
0.013855,24.232008
0.016593,24.242073
0.022634,24.250799
0.031106,24.259523
0.04022,24.268248
0.051021,24.277643
0.058587,24.285696
0.072437,24.293079
0.095266,24.301132
0.122294,24.307171
0.147887,24.315226
0.172821,24.321938
0.197143,24.329319
0.224404,24.334688
0.259995,24.340057
0.290007,24.356163
0.293943,24.365559
0.279867,24.369587
0.275606,24.370928
0.292235,24.369587
0.347795,24.373613
0.424904,24.379654
0.477037,24.383007
0.509634,24.387707
0.530839,24.391062
0.540907,24.396431
0.542818,24.403812
0.542035,24.411867
0.525625,24.417236
0.506223,24.425961
0.49194,24.424618
0.491311,24.429316
0.508609,24.433342
0.536723,24.436028
0.569197,24.442066
0.593815,24.446764
0.608258,24.452805
0.608194,24.453476
0.607586,24.458843
0.610847,24.461529
0.616005,24.465557
0.623174,24.462872
0.652818,24.463543
0.694132,24.466898
0.730203,24.470926
0.753172,24.483006
0.731021,24.491058
0.67829,24.495756
0.625956,24.505152
0.572952,24.514547
0.522857,24.513205
0.50497,24.517902
0.515453,24.523943
0.537718,24.537365
0.542539,24.542734
0.534276,24.552801
0.510228,24.564211
0.475532,24.570921
0.446246,24.572264
0.442986,24.575619
0.456665,24.587029
0.462827,24.595081
0.464299,24.601122
0.456998,24.607834
0.458974,24.617229
0.455959,24.623268
0.454088,24.631992
0.449553,24.642731
0.431935,24.651455
0.408911,24.660851
0.388165,24.66555
0.380901,24.676958
0.382752,24.685682
0.388212,24.694407
0.386209,24.704473
0.373232,24.710514
0.367491,24.715212
0.377661,24.727962
0.384935,24.737358
0.381116,24.750109
0.361871,24.758835
0.339149,24.767557
0.320099,24.782322
0.29734,24.789034
0.284082,24.798429
0.282961,24.809168
0.283587,24.813194
0.301168,24.82259
0.323301,24.829973
0.340811,24.84071
0.344194,24.849434
0.347816,24.858158
0.347959,24.868896
0.344408,24.873594
0.346465,24.877623
0.36553,24.889702
0.380024,24.903124
0.374919,24.920574
0.336733,24.926613
0.300889,24.939363
0.284536,24.946747
0.278365,24.956814
0.274706,24.963526
0.286397,24.973591
0.302516,24.986343
0.295412,24.994396
0.290329,24.999763
0.295425,25.011845
0.304708,25.023926
0.307426,25.03265
0.298521,25.05077
0.268111,25.06352
0.230221,25.072247
0.205106,25.083654
0.200113,25.097076
0.184684,25.103117
0.185825,25.115198
0.19361,25.123251
0.206174,25.133987
0.215484,25.144054
0.228402,25.156805
0.22971,25.168215
0.225095,25.175598
0.215461,25.187677
0.215002,25.200428
0.204408,25.215864
0.179878,25.229288
0.156808,25.241367
0.142316,25.250763
0.131994,25.26754
0.124582,25.274252
0.132035,25.28566
0.137075,25.292372
0.155748,25.305124
0.170557,25.318544
0.172416,25.323914
0.184587,25.331295
0.206352,25.34539
0.216938,25.354115
0.221624,25.365524
0.217508,25.379616
0.207346,25.395052
0.187598,25.408476
0.156416,25.419212
0.144322,25.431293
0.132906,25.446058
0.125588,25.456123
0.124854,25.463507
0.132667,25.475586
0.142982,25.488337
0.149911,25.497063
0.154018,25.50713
0.155601,25.525919
0.145974,25.530617
0.14114,25.539343
0.145857,25.553436
0.147398,25.572227
0.134874,25.589005
0.103152,25.599743
0.081879,25.617863
0.063279,25.63397
